longitude,latitude,station_name,climate_id,date/time (lst),temperature_c,dew_point_temp_c,relative_humidity,wind_speed_kmh,visibility_km,station_pressure_kpa,weather
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-06T16:00:00.000000,-4.9,-16.2,41,11,48.3,102.94,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-06T17:00:00.000000,-4.8,-15.1,44,6,48.3,102.9,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-06T18:00:00.000000,-6.3,-14.6,52,6,48.3,102.84,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-06T19:00:00.000000,-5.4,-13.4,53,11,25.0,102.81,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-06T20:00:00.000000,-5.3,-13.6,52,9,25.0,102.72,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-06T21:00:00.000000,-5.4,-14.4,49,9,25.0,102.69,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-06T22:00:00.000000,-5.0,-15.1,45,9,25.0,102.59,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-06T23:00:00.000000,-4.5,-15.7,41,6,25.0,102.55,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-07T00:00:00.000000,-3.6,-13.3,47,6,25.0,102.44,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-07T01:00:00.000000,-3.9,-11.3,56,9,25.0,102.46,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-07T02:00:00.000000,-5.7,-11.9,62,17,25.0,102.37,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-07T03:00:00.000000,-5.3,-11.6,61,13,25.0,102.22,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-07T04:00:00.000000,-5.2,-11.2,63,15,25.0,102.16,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-07T05:00:00.000000,-5.3,-11.2,63,17,25.0,102.13,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-07T06:00:00.000000,-4.3,-10.3,63,15,24.1,101.98,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-07T07:00:00.000000,-3.9,-9.2,67,11,48.3,101.92,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-07T08:00:00.000000,-4.6,-9.5,69,11,48.3,101.91,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-07T09:00:00.000000,-2.5,-7.7,67,11,24.1,101.85,Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-07T10:00:00.000000,-0.1,-6.5,62,6,24.1,101.76,Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-07T11:00:00.000000,3.0,-4.7,57,6,24.1,101.67,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-07T12:00:00.000000,6.4,-3.6,49,4,24.1,101.58,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-07T13:00:00.000000,8.9,-4.4,39,13,24.1,101.49,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-07T14:00:00.000000,9.3,-4.1,39,13,24.1,101.41,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-07T15:00:00.000000,9.7,-2.7,42,13,24.1,101.36,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-07T16:00:00.000000,11.4,-2.3,38,15,24.1,101.31,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-07T17:00:00.000000,9.9,-1.9,44,9,24.1,101.25,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-07T18:00:00.000000,5.5,-1.6,60,7,24.1,101.25,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-07T19:00:00.000000,6.0,-1.8,57,11,25.0,101.22,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-07T20:00:00.000000,7.6,-2.1,50,20,25.0,101.18,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-07T21:00:00.000000,6.8,-2.1,53,22,25.0,101.16,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-07T22:00:00.000000,6.0,-1.7,58,17,25.0,101.12,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-07T23:00:00.000000,4.8,-1.7,63,15,25.0,101.05,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-08T00:00:00.000000,6.2,-1.5,58,20,25.0,100.98,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-08T01:00:00.000000,5.5,-1.4,61,11,25.0,100.92,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-08T02:00:00.000000,7.9,-1.2,53,17,25.0,100.81,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-08T03:00:00.000000,10.1,-0.9,46,24,25.0,100.69,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-08T04:00:00.000000,10.0,-0.7,47,28,25.0,100.64,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-08T05:00:00.000000,5.7,-0.8,63,19,25.0,100.57,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-08T06:00:00.000000,7.6,-0.4,57,19,24.1,100.52,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-08T07:00:00.000000,10.3,0.8,52,26,48.3,100.47,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-08T08:00:00.000000,6.7,0.2,63,19,48.3,100.39,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-08T09:00:00.000000,10.2,1.6,55,26,48.3,100.29,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-08T10:00:00.000000,12.1,2.9,53,30,24.1,100.22,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-08T11:00:00.000000,12.7,3.8,55,26,24.1,100.13,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-08T12:00:00.000000,11.7,4.0,59,20,24.1,100.08,Rain
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-08T13:00:00.000000,11.5,5.2,65,20,24.1,99.99,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-08T14:00:00.000000,11.7,5.9,68,26,24.1,99.88,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-08T15:00:00.000000,11.7,6.6,71,37,19.3,99.82,Rain
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-08T16:00:00.000000,11.6,6.4,70,32,24.1,99.75,Rain
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-08T17:00:00.000000,11.3,6.9,74,37,19.3,99.66,Rain
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-08T18:00:00.000000,10.5,7.8,83,46,6.4,99.64,Rain
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-08T19:00:00.000000,6.1,3.2,82,30,16.1,99.78,Rain
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-08T20:00:00.000000,5.0,1.6,79,41,25.0,99.9,Rain
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-08T21:00:00.000000,3.7,1.0,82,41,12.9,100.04,Rain
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-08T22:00:00.000000,2.0,-0.5,83,46,9.7,100.13,"Rain,Fog"
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-08T23:00:00.000000,0.8,-1.4,85,35,2.4,100.25,Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-09T00:00:00.000000,-0.1,-2.0,87,28,2.8,100.33,Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-09T01:00:00.000000,0.0,-3.7,76,22,25.0,100.41,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-09T02:00:00.000000,-1.2,-6.6,67,20,25.0,100.62,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-09T03:00:00.000000,-2.6,-8.5,64,24,25.0,100.81,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-09T04:00:00.000000,-3.9,-8.7,69,11,25.0,100.97,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-09T05:00:00.000000,-3.9,-9.1,67,20,25.0,101.13,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-09T06:00:00.000000,-4.3,-9.0,70,15,25.0,101.26,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-09T07:00:00.000000,-5.0,-9.7,70,15,24.1,101.31,Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-09T08:00:00.000000,-4.7,-10.2,65,15,24.1,101.41,Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-09T09:00:00.000000,-4.0,-9.5,66,20,24.1,101.46,Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-09T10:00:00.000000,-3.7,-10.1,61,19,48.3,101.48,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-09T11:00:00.000000,-3.0,-10.0,58,17,48.3,101.47,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-09T12:00:00.000000,-2.1,-8.5,62,20,48.3,101.44,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-09T13:00:00.000000,-1.5,-8.8,57,15,48.3,101.42,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-09T14:00:00.000000,-1.0,-7.6,61,19,48.3,101.43,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-09T15:00:00.000000,-1.1,-7.9,60,17,48.3,101.45,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-09T16:00:00.000000,-0.7,-8.4,56,11,48.3,101.44,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-09T17:00:00.000000,-0.9,-7.9,59,7,48.3,101.47,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-09T18:00:00.000000,-2.0,-8.7,60,7,25.0,101.52,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-09T19:00:00.000000,-2.6,-8.2,65,4,25.0,101.57,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-09T20:00:00.000000,-2.0,-9.0,59,4,25.0,101.61,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-09T21:00:00.000000,-1.9,-8.6,60,6,25.0,101.63,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-09T22:00:00.000000,-2.2,-8.9,60,7,25.0,101.64,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-09T23:00:00.000000,-2.6,-8.6,63,6,25.0,101.68,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-10T00:00:00.000000,-2.2,-8.7,61,4,25.0,101.77,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-10T01:00:00.000000,-2.7,-8.6,64,15,25.0,101.89,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-10T02:00:00.000000,-3.8,-10.6,59,19,25.0,102.01,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-10T03:00:00.000000,-4.1,-12.7,51,24,25.0,102.1,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-10T04:00:00.000000,-5.7,-13.1,56,26,25.0,102.27,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-10T05:00:00.000000,-6.4,-14.0,55,20,25.0,102.42,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-10T06:00:00.000000,-6.8,-14.1,56,26,24.1,102.6,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-10T07:00:00.000000,-7.1,-14.6,55,20,48.3,102.73,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-10T08:00:00.000000,-6.8,-14.6,54,19,48.3,102.84,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-10T09:00:00.000000,-6.3,-14.1,54,15,48.3,102.95,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-10T10:00:00.000000,-6.1,-14.5,51,6,48.3,103.01,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-10T11:00:00.000000,-4.0,-13.2,49,0,48.3,103.02,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-10T12:00:00.000000,-4.1,-12.1,54,7,48.3,102.99,Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-10T13:00:00.000000,-3.2,-11.3,53,7,48.3,102.89,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-10T14:00:00.000000,-2.6,-11.1,52,15,48.3,102.84,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-10T15:00:00.000000,-2.7,-10.2,56,11,48.3,102.75,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-10T16:00:00.000000,-1.8,-10.3,52,13,48.3,102.71,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-10T17:00:00.000000,-1.6,-10.0,53,17,48.3,102.68,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-10T18:00:00.000000,-2.1,-10.1,54,9,25.0,102.66,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-10T19:00:00.000000,-1.9,-9.4,56,9,25.0,102.67,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-10T20:00:00.000000,-2.3,-8.0,65,11,25.0,102.6,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-10T21:00:00.000000,-2.3,-8.1,64,11,25.0,102.54,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-10T22:00:00.000000,-2.0,-7.1,68,11,25.0,102.5,Snow Showers
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-10T23:00:00.000000,-1.7,-7.1,67,7,25.0,102.45,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-11T00:00:00.000000,-3.1,-7.2,73,7,25.0,102.36,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-11T01:00:00.000000,-3.2,-6.9,76,7,25.0,102.28,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-11T02:00:00.000000,-3.1,-7.1,74,7,25.0,102.18,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-11T03:00:00.000000,-2.2,-7.0,70,17,25.0,102.05,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-11T04:00:00.000000,-1.7,-6.9,68,13,25.0,102.02,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-11T05:00:00.000000,-2.1,-7.0,69,11,25.0,101.98,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-11T06:00:00.000000,-1.5,-6.7,68,7,48.3,101.98,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-11T07:00:00.000000,-1.8,-6.9,68,11,48.3,101.97,Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-11T08:00:00.000000,0.1,-6.2,63,7,48.3,102.0,Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-11T09:00:00.000000,2.7,-5.9,53,7,48.3,101.98,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-11T10:00:00.000000,3.8,-5.7,50,13,48.3,101.97,Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-11T11:00:00.000000,5.9,-4.2,48,11,48.3,101.92,Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-11T12:00:00.000000,6.8,-3.2,49,24,48.3,101.86,Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-11T13:00:00.000000,9.0,-1.9,46,20,48.3,101.79,Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-11T14:00:00.000000,9.5,-1.6,46,24,48.3,101.74,Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-11T15:00:00.000000,10.5,-1.3,44,20,48.3,101.69,Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-11T16:00:00.000000,10.9,-0.7,45,15,48.3,101.65,Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-11T17:00:00.000000,10.7,-0.6,45,11,48.3,101.65,Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-11T18:00:00.000000,9.1,-1.0,49,7,25.0,101.68,Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-11T19:00:00.000000,7.4,-1.2,54,6,25.0,101.69,Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-11T20:00:00.000000,4.8,-1.5,64,9,48.3,101.7,Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-11T21:00:00.000000,4.8,-1.6,63,13,25.0,101.72,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-11T22:00:00.000000,5.2,-1.9,60,6,25.0,101.72,Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-11T23:00:00.000000,6.1,-2.0,56,7,25.0,101.75,Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-12T00:00:00.000000,6.0,-1.8,57,20,25.0,101.77,Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-12T01:00:00.000000,5.2,-1.8,61,17,25.0,101.77,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-12T02:00:00.000000,4.6,-2.1,62,9,25.0,101.77,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-12T03:00:00.000000,1.5,-2.8,73,11,25.0,101.78,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-12T04:00:00.000000,1.8,-2.6,73,4,25.0,101.8,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-12T05:00:00.000000,2.3,-1.9,74,9,25.0,101.82,Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-12T06:00:00.000000,3.1,-1.8,70,11,48.3,101.89,Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-12T07:00:00.000000,2.6,-2.3,70,4,48.3,101.98,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-12T08:00:00.000000,4.4,-1.0,68,6,48.3,102.03,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-12T09:00:00.000000,6.5,-0.2,62,0,48.3,102.03,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-12T10:00:00.000000,8.3,0.2,57,9,24.1,102.0,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-12T11:00:00.000000,10.6,0.3,49,6,24.1,101.99,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-12T12:00:00.000000,10.8,0.4,49,9,48.3,101.94,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-12T13:00:00.000000,11.6,0.6,47,13,48.3,101.84,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-12T14:00:00.000000,12.3,1.4,47,6,48.3,101.79,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-12T15:00:00.000000,12.4,0.6,44,4,48.3,101.71,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-12T16:00:00.000000,11.8,1.2,48,4,25.0,101.64,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-12T17:00:00.000000,11.6,1.0,48,6,24.1,101.57,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-12T18:00:00.000000,9.0,1.1,58,13,25.0,101.54,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-12T19:00:00.000000,8.7,1.1,59,13,25.0,101.5,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-12T20:00:00.000000,9.2,1.4,58,13,25.0,101.44,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-12T21:00:00.000000,8.4,1.0,60,13,25.0,101.39,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-12T22:00:00.000000,7.9,0.7,60,11,25.0,101.35,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-12T23:00:00.000000,6.6,-0.3,61,11,25.0,101.22,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-13T00:00:00.000000,7.5,-0.7,56,13,25.0,101.11,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-13T01:00:00.000000,5.1,-0.9,65,13,25.0,101.07,Rain Showers
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-13T02:00:00.000000,4.8,-1.0,66,6,25.0,101.05,Rain Showers
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-13T03:00:00.000000,4.6,-0.2,71,15,25.0,100.87,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-03-13T04:00:00.000000,6.5,1.1,68,7,25.0,100.74,Cloudy
